date,invoice_id,customer_id,product_id,qty,unit_price_eur,discount_rate,total_eur,currency,payment_terms_days
2022-11-28,INV00014624,C0040,P001,1,508.53,0.1382,438.27,EUR,15
2022-11-28,INV00014625,C0040,P016,3,135.76,0.1464,347.66,EUR,30
2022-11-28,INV00014626,C0019,P007,2,479.93,0.0769,886.09,EUR,15
2022-11-28,INV00014627,C0070,P029,1,685.26,0.0151,674.88,EUR,30
2022-11-28,INV00014628,C0053,P015,1,268.29,0.0259,261.35,EUR,30
2022-11-29,INV00014629,C0100,P010,4,149.74,0.0115,592.08,EUR,45
2022-11-29,INV00014630,C0074,P034,3,420.1,0.022,1232.58,EUR,15
2022-11-29,INV00014631,C0010,P035,3,159.46,0.0394,459.55,EUR,15
2022-11-29,INV00014632,C0027,P006,1,278.66,0.0873,254.34,EUR,0
2022-11-29,INV00014633,C0027,P017,3,286.97,0.0659,804.15,EUR,15
2022-11-29,INV00014634,C0029,P016,5,135.76,0.1968,545.23,EUR,45
2022-11-29,INV00014635,C0100,P005,3,609.82,0.0617,1716.64,EUR,15
2022-11-29,INV00014636,C0009,P026,1,1216.68,0.1039,1090.25,EUR,15
2022-11-29,INV00014637,C0070,P019,2,132.08,0.1111,234.81,EUR,45
2022-11-29,INV00014638,C0008,P017,1,286.97,0.0,286.97,EUR,0
2022-11-29,INV00014639,C0068,P008,3,1134.56,0.0,3403.68,EUR,30
2022-11-30,INV00014640,C0032,P008,2,1134.56,0.0927,2058.67,EUR,30
2022-11-30,INV00014641,C0079,P031,3,893.72,0.066,2504.26,EUR,30
2022-11-30,INV00014642,C0017,P004,1,265.7,0.086,242.84,EUR,30
2022-11-30,INV00014643,C0103,P006,1,278.66,0.0351,268.89,EUR,45
2022-11-30,INV00014644,C0034,P016,1,135.76,0.0303,131.64,EUR,30
2022-11-30,INV00014645,C0033,P033,3,1052.88,0.0645,2955.04,EUR,45
2022-11-30,INV00014646,C0102,P035,2,159.46,0.0796,293.52,EUR,30
2022-11-30,INV00014647,C0038,P005,4,609.82,0.0097,2415.63,EUR,15
2022-11-30,INV00014648,C0055,P023,3,151.14,0.0814,416.51,EUR,45
2022-11-30,INV00014649,C0002,P015,1,268.29,0.0488,255.2,EUR,30
2022-12-01,INV00014650,C0022,P003,1,422.8,0.1053,378.3,EUR,15
2022-12-01,INV00014651,C0071,P013,1,105.28,0.0216,103.0,EUR,45
2022-12-01,INV00014652,C0029,P020,1,718.33,0.0096,711.43,EUR,30
2022-12-01,INV00014653,C0057,P012,2,476.78,0.0303,924.67,EUR,15
2022-12-01,INV00014654,C0095,P011,2,439.8,0.1293,765.88,EUR,30
2022-12-01,INV00014655,C0039,P010,1,149.74,0.0,149.74,EUR,30
2022-12-01,INV00014656,C0024,P008,4,1134.56,0.0491,4315.44,EUR,30
2022-12-01,INV00014657,C0111,P032,3,149.04,0.0754,413.42,EUR,45
2022-12-01,INV00014658,C0078,P015,2,268.29,0.0802,493.54,EUR,15
2022-12-01,INV00014659,C0108,P004,2,265.7,0.0781,489.89,EUR,15
2022-12-01,INV00014660,C0106,P016,2,135.76,0.1742,224.23,EUR,30
2022-12-01,INV00014661,C0030,P023,2,151.14,0.0879,275.7,EUR,15
2022-12-01,INV00014662,C0087,P005,2,609.82,0.0599,1146.53,EUR,30
2022-12-02,INV00014663,C0011,P019,1,132.08,0.0992,118.98,EUR,30
2022-12-02,INV00014664,C0079,P013,1,105.28,0.0,105.28,EUR,60
2022-12-02,INV00014665,C0071,P033,4,1052.88,0.1174,3716.99,EUR,0
2022-12-02,INV00014666,C0048,P018,1,985.92,0.084,903.13,EUR,30
2022-12-02,INV00014667,C0053,P010,1,149.74,0.1216,131.54,EUR,45
2022-12-02,INV00014668,C0098,P035,1,159.46,0.0712,148.1,EUR,15
2022-12-02,INV00014669,C0006,P033,1,1052.88,0.0239,1027.75,EUR,15
2022-12-02,INV00014670,C0007,P010,1,149.74,0.0338,144.68,EUR,30
2022-12-02,INV00014671,C0102,P021,1,746.09,0.1625,624.84,EUR,30
2022-12-02,INV00014672,C0088,P011,1,439.8,0.0607,413.1,EUR,15
2022-12-03,INV00014673,C0042,P020,1,718.33,0.049,683.14,EUR,30
2022-12-03,INV00014674,C0090,P004,3,265.7,0.1169,703.94,EUR,15
2022-12-03,INV00014675,C0059,P006,2,278.66,0.1054,498.59,EUR,60
2022-12-03,INV00014676,C0096,P013,4,105.28,0.0598,395.95,EUR,60
2022-12-03,INV00014677,C0099,P021,2,746.09,0.0142,1470.94,EUR,45
2022-12-03,INV00014678,C0075,P027,3,352.72,0.0506,1004.61,EUR,30
2022-12-03,INV00014679,C0066,P035,1,159.46,0.0005,159.39,EUR,45
2022-12-03,INV00014680,C0004,P006,3,278.66,0.0,835.98,EUR,15
2022-12-03,INV00014681,C0026,P003,1,422.8,0.1121,375.41,EUR,30
2022-12-04,INV00014682,C0044,P019,3,132.08,0.0617,371.8,EUR,45
2022-12-04,INV00014683,C0113,P008,3,1134.56,0.0809,3128.28,EUR,30
2022-12-04,INV00014684,C0118,P017,1,286.97,0.0209,280.98,EUR,15
2022-12-04,INV00014685,C0084,P005,3,609.82,0.0888,1667.04,EUR,45
2022-12-04,INV00014686,C0009,P034,4,420.1,0.0438,1606.77,EUR,30
2022-12-04,INV00014687,C0077,P028,1,273.69,0.0648,255.94,EUR,30
2022-12-04,INV00014688,C0071,P028,6,273.69,0.1837,1340.53,EUR,30
2022-12-04,INV00014689,C0092,P008,1,1134.56,0.0381,1091.31,EUR,30
2022-12-05,INV00014690,C0073,P033,1,1052.88,0.0725,976.56,EUR,60
2022-12-05,INV00014691,C0041,P031,1,893.72,0.2035,711.86,EUR,45
2022-12-05,INV00014692,C0055,P017,2,286.97,0.199,459.72,EUR,15
2022-12-05,INV00014693,C0040,P012,2,476.78,0.0308,924.21,EUR,30
2022-12-05,INV00014694,C0012,P025,3,503.87,0.0609,1419.54,EUR,45
2022-12-05,INV00014695,C0045,P035,1,159.46,0.101,143.36,EUR,15
2022-12-05,INV00014696,C0106,P022,3,432.16,0.17,1076.11,EUR,30
2022-12-05,INV00014697,C0046,P034,1,420.1,0.1332,364.16,EUR,45
2022-12-05,INV00014698,C0038,P031,2,893.72,0.0289,1735.87,EUR,30
2022-12-06,INV00014699,C0110,P014,1,389.57,0.098,351.41,EUR,30
2022-12-06,INV00014700,C0029,P001,4,508.53,0.057,1918.27,EUR,30
2022-12-06,INV00014701,C0112,P010,1,149.74,0.1065,133.79,EUR,45
2022-12-06,INV00014702,C0061,P026,3,1216.68,0.1277,3183.93,EUR,0
2022-12-06,INV00014703,C0045,P012,6,476.78,0.1145,2533.25,EUR,30
2022-12-06,INV00014704,C0118,P019,3,132.08,0.0081,393.03,EUR,45
2022-12-06,INV00014705,C0061,P018,3,985.92,0.0391,2842.23,EUR,30
2022-12-06,INV00014706,C0117,P007,6,479.93,0.0761,2660.39,EUR,45
2022-12-06,INV00014707,C0029,P021,2,746.09,0.0149,1469.97,EUR,30
2022-12-06,INV00014708,C0096,P025,1,503.87,0.0266,490.48,EUR,15
2022-12-06,INV00014709,C0073,P025,5,503.87,0.1247,2205.19,EUR,15
2022-12-07,INV00014710,C0032,P018,4,985.92,0.0842,3611.48,EUR,30
2022-12-07,INV00014711,C0077,P014,4,389.57,0.0383,1498.67,EUR,30
2022-12-07,INV00014712,C0040,P034,6,420.1,0.1367,2176.02,EUR,45
2022-12-07,INV00014713,C0016,P015,3,268.29,0.1219,706.75,EUR,30
2022-12-07,INV00014714,C0022,P025,1,503.87,0.0811,463.0,EUR,30
2022-12-07,INV00014715,C0044,P027,2,352.72,0.0,705.44,EUR,30
2022-12-07,INV00014716,C0003,P032,1,149.04,0.1009,134.0,EUR,0
2022-12-07,INV00014717,C0082,P015,2,268.29,0.0588,505.03,EUR,0
2022-12-07,INV00014718,C0030,P014,1,389.57,0.0,389.57,EUR,15
2022-12-07,INV00014719,C0069,P006,1,278.66,0.0486,265.11,EUR,30
2022-12-07,INV00014720,C0054,P014,1,389.57,0.0701,362.26,EUR,15
2022-12-07,INV00014721,C0100,P027,2,352.72,0.1415,605.61,EUR,30
2022-12-07,INV00014722,C0065,P025,3,503.87,0.0159,1487.53,EUR,30
2022-12-07,INV00014723,C0082,P031,1,893.72,0.0437,854.7,EUR,45
2022-12-07,INV00014724,C0010,P030,1,139.26,0.075,128.81,EUR,15
2022-12-08,INV00014725,C0105,P033,2,1052.88,0.111,1871.96,EUR,45
2022-12-08,INV00014726,C0009,P009,1,133.87,0.0985,120.69,EUR,15
2022-12-08,INV00014727,C0085,P009,1,133.87,0.0587,126.01,EUR,45
2022-12-08,INV00014728,C0120,P006,2,278.66,0.0677,519.6,EUR,45
2022-12-08,INV00014729,C0087,P003,1,422.8,0.1025,379.47,EUR,0
2022-12-08,INV00014730,C0080,P024,1,365.58,0.0225,357.35,EUR,15
2022-12-08,INV00014731,C0054,P023,3,151.14,0.1074,404.72,EUR,30
2022-12-08,INV00014732,C0025,P017,1,286.97,0.0787,264.38,EUR,15
2022-12-08,INV00014733,C0015,P002,1,91.99,0.0084,91.22,EUR,30
2022-12-08,INV00014734,C0083,P022,1,432.16,0.0816,396.89,EUR,15
2022-12-08,INV00014735,C0025,P030,3,139.26,0.0882,380.92,EUR,30
2022-12-08,INV00014736,C0002,P015,1,268.29,0.0914,243.76,EUR,45
2022-12-08,INV00014737,C0089,P012,1,476.78,0.0927,432.58,EUR,0
2022-12-09,INV00014738,C0033,P016,2,135.76,0.0627,254.49,EUR,45
2022-12-09,INV00014739,C0035,P032,1,149.04,0.0581,140.38,EUR,30
2022-12-09,INV00014740,C0094,P002,1,91.99,0.1362,79.46,EUR,0
2022-12-09,INV00014741,C0034,P027,3,352.72,0.0521,1003.0,EUR,0
2022-12-09,INV00014742,C0073,P028,1,273.69,0.0489,260.32,EUR,30
2022-12-09,INV00014743,C0010,P009,1,133.87,0.1219,117.55,EUR,30
2022-12-09,INV00014744,C0035,P022,1,432.16,0.1323,374.97,EUR,30
2022-12-09,INV00014745,C0005,P022,1,432.16,0.0407,414.57,EUR,15
2022-12-09,INV00014746,C0038,P035,1,159.46,0.0,159.46,EUR,30
2022-12-09,INV00014747,C0099,P001,2,508.53,0.0808,934.85,EUR,15
2022-12-09,INV00014748,C0083,P004,1,265.7,0.0426,254.39,EUR,15
2022-12-09,INV00014749,C0025,P032,1,149.04,0.1031,133.68,EUR,15
2022-12-10,INV00014750,C0107,P017,1,286.97,0.0133,283.16,EUR,15
2022-12-10,INV00014751,C0060,P003,1,422.8,0.1064,377.8,EUR,30
2022-12-10,INV00014752,C0036,P019,1,132.08,0.0208,129.34,EUR,30
2022-12-10,INV00014753,C0107,P020,3,718.33,0.0921,1956.43,EUR,45
2022-12-10,INV00014754,C0090,P031,1,893.72,0.0314,865.65,EUR,45
2022-12-10,INV00014755,C0114,P014,2,389.57,0.1101,693.38,EUR,15
2022-12-10,INV00014756,C0103,P011,4,439.8,0.0159,1731.32,EUR,15
2022-12-10,INV00014757,C0043,P020,3,718.33,0.1411,1850.96,EUR,30
2022-12-10,INV00014758,C0069,P035,2,159.46,0.1178,281.37,EUR,45
2022-12-10,INV00014759,C0084,P004,3,265.7,0.1258,696.86,EUR,30
2022-12-10,INV00014760,C0001,P030,2,139.26,0.1063,248.9,EUR,30
2022-12-10,INV00014761,C0060,P034,1,420.1,0.0476,400.1,EUR,30
2022-12-10,INV00014762,C0044,P007,3,479.93,0.0514,1365.84,EUR,60
2022-12-10,INV00014763,C0102,P010,4,149.74,0.0438,572.73,EUR,30
2022-12-11,INV00014764,C0029,P023,3,151.14,0.0641,424.35,EUR,30
2022-12-11,INV00014765,C0100,P021,1,746.09,0.0829,684.25,EUR,30
2022-12-11,INV00014766,C0039,P017,2,286.97,0.1127,509.25,EUR,45
2022-12-11,INV00014767,C0092,P010,1,149.74,0.1342,129.65,EUR,15
2022-12-11,INV00014768,C0001,P018,1,985.92,0.1075,879.96,EUR,15
2022-12-11,INV00014769,C0034,P009,1,133.87,0.029,129.99,EUR,30
2022-12-11,INV00014770,C0087,P024,1,365.58,0.0987,329.48,EUR,0
2022-12-11,INV00014771,C0011,P016,4,135.76,0.1181,478.91,EUR,15
2022-12-11,INV00014772,C0013,P022,2,432.16,0.0507,820.48,EUR,60
2022-12-11,INV00014773,C0065,P015,2,268.29,0.0547,507.21,EUR,45
2022-12-11,INV00014774,C0051,P024,3,365.58,0.1281,956.29,EUR,45
2022-12-12,INV00014775,C0033,P009,1,133.87,0.0,133.87,EUR,15
2022-12-12,INV00014776,C0089,P032,1,149.04,0.0,149.04,EUR,60
2022-12-12,INV00014777,C0120,P004,1,265.7,0.0554,250.97,EUR,30
2022-12-12,INV00014778,C0099,P015,1,268.29,0.1248,234.8,EUR,30
2022-12-12,INV00014779,C0062,P035,1,159.46,0.1579,134.27,EUR,15
2022-12-12,INV00014780,C0023,P001,1,508.53,0.1091,453.06,EUR,30
2022-12-12,INV00014781,C0065,P012,4,476.78,0.0508,1810.3,EUR,15
2022-12-12,INV00014782,C0005,P022,6,432.16,0.0699,2411.74,EUR,30
2022-12-12,INV00014783,C0035,P014,4,389.57,0.0,1558.28,EUR,15
2022-12-12,INV00014784,C0027,P009,2,133.87,0.0902,243.6,EUR,15
2022-12-12,INV00014785,C0020,P013,2,105.28,0.1897,170.61,EUR,45
2022-12-12,INV00014786,C0023,P013,1,105.28,0.032,101.91,EUR,45
2022-12-12,INV00014787,C0060,P019,1,132.08,0.0861,120.71,EUR,15
2022-12-12,INV00014788,C0079,P031,4,893.72,0.0606,3358.23,EUR,30
2022-12-13,INV00014789,C0028,P032,2,149.04,0.0,298.08,EUR,15
2022-12-13,INV00014790,C0068,P020,2,718.33,0.1242,1258.29,EUR,0
2022-12-13,INV00014791,C0064,P003,4,422.8,0.0697,1573.29,EUR,45
2022-12-13,INV00014792,C0114,P011,2,439.8,0.0478,837.55,EUR,45
2022-12-13,INV00014793,C0069,P033,1,1052.88,0.0285,1022.85,EUR,15
2022-12-13,INV00014794,C0105,P012,2,476.78,0.1022,856.1,EUR,30
2022-12-13,INV00014795,C0095,P013,2,105.28,0.0174,206.9,EUR,15
2022-12-13,INV00014796,C0050,P002,2,91.99,0.0627,172.45,EUR,0
2022-12-13,INV00014797,C0053,P017,1,286.97,0.0,286.97,EUR,15
2022-12-13,INV00014798,C0003,P005,1,609.82,0.0441,582.94,EUR,30
2022-12-13,INV00014799,C0076,P017,4,286.97,0.1028,1029.86,EUR,0
2022-12-13,INV00014800,C0010,P027,1,352.72,0.1173,311.35,EUR,30
2022-12-14,INV00014801,C0105,P030,3,139.26,0.0948,378.18,EUR,30
2022-12-14,INV00014802,C0110,P020,1,718.33,0.1263,627.61,EUR,30
2022-12-14,INV00014803,C0028,P004,1,265.7,0.0312,257.42,EUR,30
2022-12-14,INV00014804,C0029,P008,2,1134.56,0.115,2008.11,EUR,15
2022-12-14,INV00014805,C0063,P015,1,268.29,0.0188,263.24,EUR,45
2022-12-14,INV00014806,C0110,P010,1,149.74,0.0069,148.71,EUR,15
2022-12-14,INV00014807,C0103,P031,2,893.72,0.061,1678.42,EUR,30
2022-12-14,INV00014808,C0113,P033,2,1052.88,0.1016,1891.9,EUR,45
2022-12-15,INV00014809,C0008,P022,5,432.16,0.1203,1900.94,EUR,15
2022-12-15,INV00014810,C0051,P032,4,149.04,0.0118,589.13,EUR,15
2022-12-15,INV00014811,C0009,P029,3,685.26,0.0705,1910.78,EUR,30
2022-12-15,INV00014812,C0075,P027,1,352.72,0.0637,330.26,EUR,45
2022-12-15,INV00014813,C0007,P024,1,365.58,0.0601,343.59,EUR,60
2022-12-15,INV00014814,C0041,P031,2,893.72,0.0358,1723.43,EUR,15
2022-12-15,INV00014815,C0120,P033,1,1052.88,0.0728,976.28,EUR,0
2022-12-15,INV00014816,C0072,P033,2,1052.88,0.0813,1934.59,EUR,30
2022-12-15,INV00014817,C0116,P016,2,135.76,0.0728,251.75,EUR,15
2022-12-15,INV00014818,C0015,P010,2,149.74,0.0494,284.69,EUR,45
2022-12-15,INV00014819,C0009,P021,2,746.09,0.0297,1447.91,EUR,45
2022-12-16,INV00014820,C0031,P001,1,508.53,0.0,508.53,EUR,45
2022-12-16,INV00014821,C0080,P033,1,1052.88,0.0729,976.17,EUR,30
2022-12-16,INV00014822,C0041,P009,1,133.87,0.063,125.44,EUR,30
2022-12-16,INV00014823,C0043,P014,3,389.57,0.1274,1019.77,EUR,0
2022-12-16,INV00014824,C0085,P012,3,476.78,0.0629,1340.36,EUR,30
2022-12-16,INV00014825,C0113,P010,5,149.74,0.0,748.7,EUR,30
2022-12-16,INV00014826,C0060,P031,1,893.72,0.0919,811.6,EUR,30
2022-12-16,INV00014827,C0054,P026,2,1216.68,0.1511,2065.74,EUR,30
2022-12-16,INV00014828,C0097,P009,5,133.87,0.1462,571.49,EUR,30
2022-12-16,INV00014829,C0018,P013,2,105.28,0.0929,191.01,EUR,60
2022-12-16,INV00014830,C0048,P022,1,432.16,0.1053,386.67,EUR,45
2022-12-17,INV00014831,C0055,P010,1,149.74,0.0724,138.9,EUR,45
2022-12-17,INV00014832,C0060,P011,4,439.8,0.1267,1536.29,EUR,15
2022-12-17,INV00014833,C0104,P006,1,278.66,0.0722,258.54,EUR,15
2022-12-17,INV00014834,C0040,P031,2,893.72,0.0141,1762.25,EUR,60
2022-12-17,INV00014835,C0094,P006,2,278.66,0.0725,516.91,EUR,15
2022-12-17,INV00014836,C0084,P029,2,685.26,0.0185,1345.1,EUR,0
2022-12-17,INV00014837,C0033,P017,3,286.97,0.0106,851.77,EUR,45
2022-12-17,INV00014838,C0060,P016,1,135.76,0.0283,131.92,EUR,15
2022-12-18,INV00014839,C0114,P014,4,389.57,0.0867,1423.12,EUR,30
2022-12-18,INV00014840,C0109,P023,4,151.14,0.0631,566.4,EUR,30
2022-12-18,INV00014841,C0042,P019,1,132.08,0.0635,123.69,EUR,15
2022-12-18,INV00014842,C0012,P018,1,985.92,0.0537,933.01,EUR,30
2022-12-18,INV00014843,C0076,P023,1,151.14,0.0536,143.03,EUR,45
2022-12-18,INV00014844,C0077,P029,2,685.26,0.0803,1260.5,EUR,15
2022-12-18,INV00014845,C0036,P013,1,105.28,0.0619,98.77,EUR,30
2022-12-18,INV00014846,C0004,P020,3,718.33,0.0536,2039.55,EUR,45
2022-12-18,INV00014847,C0101,P019,1,132.08,0.0984,119.08,EUR,30
2022-12-18,INV00014848,C0069,P017,2,286.97,0.0516,544.3,EUR,45
2022-12-18,INV00014849,C0042,P030,3,139.26,0.0268,406.59,EUR,30
2022-12-19,INV00014850,C0007,P033,2,1052.88,0.175,1737.2,EUR,45
2022-12-19,INV00014851,C0005,P016,2,135.76,0.0782,250.29,EUR,15
2022-12-19,INV00014852,C0118,P021,4,746.09,0.0947,2701.69,EUR,15
2022-12-19,INV00014853,C0060,P017,3,286.97,0.0451,822.1,EUR,15
2022-12-19,INV00014854,C0058,P023,1,151.14,0.1387,130.17,EUR,45
2022-12-19,INV00014855,C0039,P006,1,278.66,0.1035,249.81,EUR,45
2022-12-19,INV00014856,C0078,P002,5,91.99,0.0436,439.89,EUR,15
2022-12-19,INV00014857,C0063,P012,3,476.78,0.0,1430.34,EUR,45
2022-12-19,INV00014858,C0096,P026,2,1216.68,0.0893,2216.06,EUR,60
2022-12-19,INV00014859,C0070,P018,1,985.92,0.0588,927.97,EUR,45
2022-12-19,INV00014860,C0072,P030,5,139.26,0.0615,653.51,EUR,15
2022-12-19,INV00014861,C0070,P024,1,365.58,0.146,312.21,EUR,0
2022-12-19,INV00014862,C0060,P008,4,1134.56,0.041,4352.13,EUR,15
2022-12-19,INV00014863,C0081,P021,2,746.09,0.0789,1374.5,EUR,30
2022-12-20,INV00014864,C0003,P033,1,1052.88,0.0696,979.63,EUR,30
2022-12-20,INV00014865,C0102,P022,1,432.16,0.0896,393.46,EUR,60
2022-12-20,INV00014866,C0018,P015,1,268.29,0.0871,244.93,EUR,30
2022-12-20,INV00014867,C0078,P016,3,135.76,0.0289,395.52,EUR,15
2022-12-20,INV00014868,C0019,P004,1,265.7,0.0,265.7,EUR,15
2022-12-20,INV00014869,C0065,P009,2,133.87,0.0856,244.83,EUR,15
2022-12-20,INV00014870,C0118,P005,3,609.82,0.0633,1713.56,EUR,15
2022-12-20,INV00014871,C0031,P001,3,508.53,0.0116,1507.97,EUR,30
2022-12-20,INV00014872,C0032,P035,2,159.46,0.0508,302.73,EUR,30
2022-12-20,INV00014873,C0108,P001,4,508.53,0.0,2034.12,EUR,30
2022-12-21,INV00014874,C0071,P017,1,286.97,0.0,286.97,EUR,45
2022-12-21,INV00014875,C0015,P007,1,479.93,0.0297,465.68,EUR,60
2022-12-21,INV00014876,C0011,P006,5,278.66,0.197,1118.84,EUR,30
2022-12-21,INV00014877,C0090,P014,4,389.57,0.0,1558.28,EUR,30
2022-12-21,INV00014878,C0056,P026,2,1216.68,0.0594,2288.94,EUR,30
2022-12-21,INV00014879,C0096,P027,1,352.72,0.0675,328.91,EUR,15
2022-12-21,INV00014880,C0109,P015,2,268.29,0.0788,494.28,EUR,30
2022-12-21,INV00014881,C0045,P004,1,265.7,0.0354,256.3,EUR,45
2022-12-21,INV00014882,C0003,P003,1,422.8,0.1184,372.75,EUR,45
2022-12-21,INV00014883,C0113,P020,3,718.33,0.0671,2010.34,EUR,15
2022-12-21,INV00014884,C0013,P019,1,132.08,0.019,129.57,EUR,45
2022-12-21,INV00014885,C0038,P027,2,352.72,0.0,705.44,EUR,30
2022-12-22,INV00014886,C0071,P002,2,91.99,0.1152,162.79,EUR,60
2022-12-22,INV00014887,C0041,P018,2,985.92,0.0526,1868.14,EUR,0
2022-12-22,INV00014888,C0066,P011,1,439.8,0.0483,418.58,EUR,30
2022-12-22,INV00014889,C0108,P008,1,1134.56,0.078,1046.09,EUR,30
2022-12-22,INV00014890,C0070,P014,1,389.57,0.0997,350.75,EUR,45
2022-12-22,INV00014891,C0115,P015,4,268.29,0.006,1066.69,EUR,15
2022-12-22,INV00014892,C0087,P023,3,151.14,0.138,390.85,EUR,0
2022-12-22,INV00014893,C0028,P027,1,352.72,0.0389,339.01,EUR,45
2022-12-22,INV00014894,C0042,P016,1,135.76,0.0215,132.84,EUR,45
2022-12-22,INV00014895,C0054,P011,1,439.8,0.0817,403.89,EUR,30
2022-12-22,INV00014896,C0092,P014,1,389.57,0.0,389.57,EUR,45
2022-12-23,INV00014897,C0042,P025,4,503.87,0.134,1745.42,EUR,45
2022-12-23,INV00014898,C0117,P001,1,508.53,0.0589,478.6,EUR,30
2022-12-23,INV00014899,C0117,P033,2,1052.88,0.1205,1852.08,EUR,15
2022-12-23,INV00014900,C0007,P031,2,893.72,0.0348,1725.29,EUR,30
2022-12-23,INV00014901,C0104,P009,1,133.87,0.0183,131.43,EUR,0
2022-12-23,INV00014902,C0074,P035,1,159.46,0.0495,151.56,EUR,30
2022-12-23,INV00014903,C0089,P032,3,149.04,0.0949,404.69,EUR,15
2022-12-23,INV00014904,C0082,P018,1,985.92,0.1963,792.43,EUR,15
2022-12-23,INV00014905,C0030,P023,1,151.14,0.0452,144.31,EUR,30
2022-12-23,INV00014906,C0044,P020,1,718.33,0.0384,690.75,EUR,30
2022-12-23,INV00014907,C0072,P019,1,132.08,0.0163,129.93,EUR,30
2022-12-23,INV00014908,C0091,P014,3,389.57,0.1454,998.73,EUR,30
2022-12-23,INV00014909,C0061,P010,1,149.74,0.0767,138.26,EUR,0
2022-12-23,INV00014910,C0005,P020,2,718.33,0.1221,1261.32,EUR,30
2022-12-23,INV00014911,C0006,P030,2,139.26,0.1104,247.78,EUR,60
2022-12-23,INV00014912,C0001,P030,4,139.26,0.1479,474.65,EUR,15
2022-12-23,INV00014913,C0037,P032,3,149.04,0.0811,410.87,EUR,30
2022-12-23,INV00014914,C0018,P029,1,685.26,0.0292,665.28,EUR,60
2022-12-23,INV00014915,C0044,P010,3,149.74,0.049,427.19,EUR,60
2022-12-24,INV00014916,C0119,P001,3,508.53,0.0264,1485.32,EUR,15
2022-12-24,INV00014917,C0071,P021,1,746.09,0.0398,716.38,EUR,0
2022-12-24,INV00014918,C0116,P035,1,159.46,0.1196,140.38,EUR,60
2022-12-24,INV00014919,C0013,P001,3,508.53,0.0879,1391.49,EUR,45
2022-12-24,INV00014920,C0101,P019,1,132.08,0.1067,117.98,EUR,30
2022-12-24,INV00014921,C0079,P014,1,389.57,0.0939,353.0,EUR,30
2022-12-24,INV00014922,C0116,P034,1,420.1,0.1213,369.15,EUR,30
2022-12-24,INV00014923,C0085,P002,2,91.99,0.0709,170.93,EUR,60
2022-12-24,INV00014924,C0093,P023,3,151.14,0.1197,399.13,EUR,15
2022-12-24,INV00014925,C0058,P006,3,278.66,0.0459,797.62,EUR,30
2022-12-24,INV00014926,C0114,P004,2,265.7,0.0187,521.47,EUR,60
2022-12-24,INV00014927,C0110,P031,1,893.72,0.0309,866.1,EUR,45
2022-12-24,INV00014928,C0047,P007,2,479.93,0.0177,942.87,EUR,30
2022-12-25,INV00014929,C0095,P002,1,91.99,0.0052,91.51,EUR,15
2022-12-25,INV00014930,C0037,P014,2,389.57,0.0991,701.93,EUR,30
2022-12-25,INV00014931,C0112,P014,1,389.57,0.0606,365.95,EUR,15
2022-12-25,INV00014932,C0105,P019,1,132.08,0.101,118.74,EUR,45
2022-12-25,INV00014933,C0076,P035,1,159.46,0.0389,153.26,EUR,30
2022-12-25,INV00014934,C0076,P032,3,149.04,0.1211,392.95,EUR,15
2022-12-25,INV00014935,C0093,P023,1,151.14,0.1537,127.91,EUR,45
2022-12-25,INV00014936,C0115,P020,1,718.33,0.1435,615.28,EUR,45
2022-12-25,INV00014937,C0117,P026,1,1216.68,0.05,1155.83,EUR,30
2022-12-25,INV00014938,C0013,P010,1,149.74,0.0855,136.94,EUR,30
2022-12-25,INV00014939,C0111,P017,3,286.97,0.1058,769.78,EUR,30
2022-12-25,INV00014940,C0043,P021,1,746.09,0.1704,618.96,EUR,15
2022-12-26,INV00014941,C0024,P035,4,159.46,0.0,637.84,EUR,0
2022-12-26,INV00014942,C0065,P021,3,746.09,0.0749,2070.54,EUR,0
2022-12-26,INV00014943,C0119,P022,2,432.16,0.1526,732.44,EUR,45
2022-12-26,INV00014944,C0016,P016,1,135.76,0.1446,116.13,EUR,45
2022-12-26,INV00014945,C0005,P019,1,132.08,0.0,132.08,EUR,15
2022-12-26,INV00014946,C0016,P004,1,265.7,0.0884,242.2,EUR,15
2022-12-26,INV00014947,C0028,P011,1,439.8,0.038,423.11,EUR,15
2022-12-26,INV00014948,C0021,P019,2,132.08,0.1504,224.43,EUR,30
2022-12-26,INV00014949,C0079,P015,1,268.29,0.0805,246.69,EUR,15
2022-12-26,INV00014950,C0119,P006,5,278.66,0.0222,1362.44,EUR,15
2022-12-26,INV00014951,C0009,P023,1,151.14,0.0114,149.41,EUR,15
2022-12-26,INV00014952,C0119,P017,1,286.97,0.0066,285.09,EUR,45
2022-12-26,INV00014953,C0049,P003,4,422.8,0.0676,1576.84,EUR,15
2022-12-26,INV00014954,C0017,P034,5,420.1,0.1262,1835.36,EUR,30
2022-12-27,INV00014955,C0097,P020,2,718.33,0.0695,1336.84,EUR,30
2022-12-27,INV00014956,C0074,P027,3,352.72,0.0,1058.16,EUR,60
2022-12-27,INV00014957,C0036,P022,3,432.16,0.0439,1239.57,EUR,15
2022-12-27,INV00014958,C0022,P034,2,420.1,0.0747,777.43,EUR,60
2022-12-27,INV00014959,C0110,P003,1,422.8,0.0614,396.83,EUR,45
2022-12-27,INV00014960,C0109,P022,3,432.16,0.0794,1193.48,EUR,30
2022-12-27,INV00014961,C0020,P021,2,746.09,0.025,1454.91,EUR,30
