expense_id,date,category,department,vendor,amount_mad,currency,type
EXP000002964,2023-03-25,Logistics,Operations,Microsoft,953.88,MAD,Variable
EXP000002965,2023-03-25,Utilities,Facilities,Office landlord,1328.79,MAD,Variable
EXP000002966,2023-03-25,ProfessionalServices,Admin,Orange,2414.1,MAD,Variable
EXP000002967,2023-03-25,Marketing,Growth,Local supplier,818.69,MAD,Variable
EXP000002968,2023-03-26,Utilities,Facilities,Microsoft,1271.84,MAD,Variable
EXP000002969,2023-03-26,Software,IT,DHL,169.68,MAD,Variable
EXP000002970,2023-03-27,Supplies,Operations,Maroc Telecom,1418.83,MAD,Variable
EXP000002971,2023-03-28,Salaries,RH,Payroll,35529.4,MAD,Fixed
EXP000002972,2023-03-28,Utilities,Facilities,Google,1695.72,MAD,Variable
EXP000002973,2023-03-28,Travel,Operations,ONCF,600.71,MAD,Variable
EXP000002974,2023-03-30,Salaries,RH,Payroll,41400.16,MAD,Fixed
EXP000002975,2023-03-30,Logistics,Operations,Tax authority,1803.81,MAD,Variable
EXP000002976,2023-03-30,ProfessionalServices,Admin,Deloitte,930.89,MAD,Variable
EXP000002977,2023-03-31,Salaries,RH,Payroll,36772.21,MAD,Fixed
EXP000002978,2023-03-31,Utilities,Facilities,Maroc Telecom,621.11,MAD,Variable
EXP000002979,2023-04-01,Rent,Facilities,Office landlord,13347.54,MAD,Fixed
EXP000002980,2023-04-01,Software,IT,AWS,5630.98,MAD,Fixed
EXP000002981,2023-04-01,Travel,Operations,AWS,972.34,MAD,Variable
EXP000002982,2023-04-02,Supplies,Operations,Office landlord,432.65,MAD,Variable
EXP000002983,2023-04-02,Travel,Operations,Local supplier,1404.51,MAD,Variable
EXP000002984,2023-04-03,Travel,Operations,Orange,482.71,MAD,Variable
EXP000002985,2023-04-03,ProfessionalServices,Admin,Meta,1535.52,MAD,Variable
EXP000002986,2023-04-03,ProfessionalServices,Admin,Air Maroc,838.09,MAD,Variable
EXP000002987,2023-04-04,Taxes,Admin,Office landlord,954.54,MAD,Variable
EXP000002988,2023-04-05,Taxes,Admin,DHL,244.91,MAD,Variable
EXP000002989,2023-04-05,Logistics,Operations,Tax authority,590.62,MAD,Variable
EXP000002990,2023-04-05,Travel,Operations,Office landlord,1130.16,MAD,Variable
EXP000002991,2023-04-06,Utilities,Facilities,Local supplier,2214.79,MAD,Variable
EXP000002992,2023-04-06,Taxes,Admin,Tax authority,1628.5,MAD,Variable
EXP000002993,2023-04-07,Supplies,Operations,Deloitte,2786.72,MAD,Variable
EXP000002994,2023-04-07,Taxes,Admin,KPMG,431.39,MAD,Variable
EXP000002995,2023-04-07,Utilities,Facilities,Local supplier,995.96,MAD,Variable
EXP000002996,2023-04-08,Software,IT,Microsoft,363.08,MAD,Variable
EXP000002997,2023-04-09,Software,IT,Tax authority,185.81,MAD,Variable
EXP000002998,2023-04-09,ProfessionalServices,Admin,Orange,50.0,MAD,Variable
EXP000002999,2023-04-09,Marketing,Growth,Tax authority,1338.19,MAD,Variable
EXP000003000,2023-04-10,ProfessionalServices,Admin,Meta,1721.72,MAD,Variable
EXP000003001,2023-04-11,Logistics,Operations,Meta,1123.18,MAD,Variable
EXP000003002,2023-04-12,Supplies,Operations,Air Maroc,1960.38,MAD,Variable
EXP000003003,2023-04-12,Taxes,Admin,Orange,757.79,MAD,Variable
EXP000003004,2023-04-12,ProfessionalServices,Admin,Microsoft,404.02,MAD,Variable
EXP000003005,2023-04-12,Travel,Operations,Orange,1017.47,MAD,Variable
EXP000003006,2023-04-13,Software,IT,DHL,558.18,MAD,Variable
EXP000003007,2023-04-13,Supplies,Operations,ONCF,1869.86,MAD,Variable
EXP000003008,2023-04-15,Utilities,Facilities,Orange,769.61,MAD,Variable
EXP000003009,2023-04-15,ProfessionalServices,Admin,Deloitte,353.55,MAD,Variable
EXP000003010,2023-04-16,Travel,Operations,AWS,381.6,MAD,Variable
EXP000003011,2023-04-17,Marketing,Growth,AWS,1178.32,MAD,Variable
EXP000003012,2023-04-17,Utilities,Facilities,ONCF,168.91,MAD,Variable
EXP000003013,2023-04-19,Logistics,Operations,Tax authority,1387.23,MAD,Variable
EXP000003014,2023-04-19,Marketing,Growth,Office landlord,1194.51,MAD,Variable
EXP000003015,2023-04-21,Utilities,Facilities,AWS,789.21,MAD,Variable
EXP000003016,2023-04-21,Software,IT,Air Maroc,1047.88,MAD,Variable
EXP000003017,2023-04-21,Software,IT,Orange,682.95,MAD,Variable
EXP000003018,2023-04-21,Software,IT,KPMG,964.72,MAD,Variable
EXP000003019,2023-04-22,Supplies,Operations,Google,83.23,MAD,Variable
EXP000003020,2023-04-23,Marketing,Growth,Tax authority,319.71,MAD,Variable
EXP000003021,2023-04-23,Supplies,Operations,Maroc Telecom,1798.54,MAD,Variable
EXP000003022,2023-04-23,ProfessionalServices,Admin,ONCF,620.68,MAD,Variable
EXP000003023,2023-04-23,Logistics,Operations,Maroc Telecom,2673.48,MAD,Variable
EXP000003024,2023-04-24,ProfessionalServices,Admin,Google,1009.64,MAD,Variable
EXP000003025,2023-04-24,Logistics,Operations,KPMG,496.05,MAD,Variable
EXP000003026,2023-04-24,Travel,Operations,Office landlord,599.72,MAD,Variable
EXP000003027,2023-04-25,Supplies,Operations,Deloitte,349.33,MAD,Variable
EXP000003028,2023-04-25,ProfessionalServices,Admin,AWS,2337.45,MAD,Variable
EXP000003029,2023-04-25,Software,IT,DHL,585.41,MAD,Variable
EXP000003030,2023-04-26,Marketing,Growth,Local supplier,853.64,MAD,Variable
EXP000003031,2023-04-26,Supplies,Operations,Tax authority,1036.27,MAD,Variable
EXP000003032,2023-04-26,Utilities,Facilities,Deloitte,1486.64,MAD,Variable
EXP000003033,2023-04-26,Travel,Operations,Office landlord,1143.56,MAD,Variable
EXP000003034,2023-04-27,Utilities,Facilities,Orange,346.75,MAD,Variable
EXP000003035,2023-04-28,Salaries,RH,Payroll,42428.75,MAD,Fixed
EXP000003036,2023-04-29,Software,IT,Air Maroc,1045.27,MAD,Variable
EXP000003037,2023-04-30,Salaries,RH,Payroll,36153.87,MAD,Fixed
EXP000003038,2023-05-01,Rent,Facilities,Office landlord,11811.69,MAD,Fixed
EXP000003039,2023-05-01,Software,IT,Microsoft,4047.29,MAD,Fixed
EXP000003040,2023-05-03,Supplies,Operations,Deloitte,1244.51,MAD,Variable
EXP000003041,2023-05-03,Taxes,Admin,Local supplier,854.01,MAD,Variable
EXP000003042,2023-05-03,Logistics,Operations,Microsoft,727.46,MAD,Variable
EXP000003043,2023-05-03,Logistics,Operations,Orange,235.8,MAD,Variable
EXP000003044,2023-05-04,Software,IT,KPMG,1037.01,MAD,Variable
EXP000003045,2023-05-05,Supplies,Operations,Google,351.86,MAD,Variable
EXP000003046,2023-05-05,Travel,Operations,Office landlord,855.1,MAD,Variable
EXP000003047,2023-05-05,Logistics,Operations,Meta,1488.95,MAD,Variable
EXP000003048,2023-05-06,Supplies,Operations,Orange,248.41,MAD,Variable
EXP000003049,2023-05-07,ProfessionalServices,Admin,Air Maroc,1302.18,MAD,Variable
EXP000003050,2023-05-07,Utilities,Facilities,AWS,521.19,MAD,Variable
EXP000003051,2023-05-10,ProfessionalServices,Admin,Local supplier,543.02,MAD,Variable
EXP000003052,2023-05-11,Marketing,Growth,Air Maroc,735.68,MAD,Variable
EXP000003053,2023-05-11,Travel,Operations,DHL,2389.95,MAD,Variable
EXP000003054,2023-05-11,ProfessionalServices,Admin,Maroc Telecom,1373.88,MAD,Variable
EXP000003055,2023-05-12,Software,IT,KPMG,969.37,MAD,Variable
EXP000003056,2023-05-13,Logistics,Operations,Tax authority,1652.56,MAD,Variable
EXP000003057,2023-05-13,Taxes,Admin,Local supplier,606.37,MAD,Variable
EXP000003058,2023-05-13,Supplies,Operations,Google,50.0,MAD,Variable
EXP000003059,2023-05-14,Taxes,Admin,Office landlord,2792.81,MAD,Variable
EXP000003060,2023-05-14,Travel,Operations,ONCF,1047.82,MAD,Variable
EXP000003061,2023-05-15,Software,IT,Google,671.97,MAD,Variable
EXP000003062,2023-05-15,Travel,Operations,Tax authority,900.58,MAD,Variable
EXP000003063,2023-05-15,Taxes,Admin,KPMG,1160.61,MAD,Variable
EXP000003064,2023-05-16,Travel,Operations,AWS,1322.91,MAD,Variable
EXP000003065,2023-05-17,Taxes,Admin,Office landlord,1670.04,MAD,Variable
EXP000003066,2023-05-18,ProfessionalServices,Admin,Office landlord,1926.28,MAD,Variable
EXP000003067,2023-05-18,Supplies,Operations,Microsoft,695.89,MAD,Variable
EXP000003068,2023-05-18,Supplies,Operations,Deloitte,1718.29,MAD,Variable
EXP000003069,2023-05-19,Utilities,Facilities,Air Maroc,1683.44,MAD,Variable
EXP000003070,2023-05-20,Logistics,Operations,Office landlord,988.87,MAD,Variable
EXP000003071,2023-05-20,Supplies,Operations,Local supplier,1718.22,MAD,Variable
EXP000003072,2023-05-21,Software,IT,ONCF,969.46,MAD,Variable
EXP000003073,2023-05-22,Taxes,Admin,AWS,223.78,MAD,Variable
EXP000003074,2023-05-22,Utilities,Facilities,Orange,492.26,MAD,Variable
EXP000003075,2023-05-22,Logistics,Operations,Orange,627.37,MAD,Variable
EXP000003076,2023-05-24,Software,IT,KPMG,2096.18,MAD,Variable
EXP000003077,2023-05-25,Taxes,Admin,Maroc Telecom,529.33,MAD,Variable
EXP000003078,2023-05-25,Logistics,Operations,Deloitte,1480.85,MAD,Variable
EXP000003079,2023-05-25,Marketing,Growth,ONCF,1711.12,MAD,Variable
EXP000003080,2023-05-26,Utilities,Facilities,DHL,1104.15,MAD,Variable
EXP000003081,2023-05-27,Software,IT,Air Maroc,851.85,MAD,Variable
EXP000003082,2023-05-27,Taxes,Admin,Local supplier,990.14,MAD,Variable
EXP000003083,2023-05-28,Salaries,RH,Payroll,48937.89,MAD,Fixed
EXP000003084,2023-05-28,Travel,Operations,KPMG,1013.71,MAD,Variable
EXP000003085,2023-05-30,Salaries,RH,Payroll,42154.9,MAD,Fixed
EXP000003086,2023-05-31,Salaries,RH,Payroll,42973.39,MAD,Fixed
EXP000003087,2023-06-01,Rent,Facilities,Office landlord,11987.75,MAD,Fixed
EXP000003088,2023-06-01,Software,IT,Google,4751.04,MAD,Fixed
EXP000003089,2023-06-01,Travel,Operations,Tax authority,973.76,MAD,Variable
EXP000003090,2023-06-02,Supplies,Operations,KPMG,1018.2,MAD,Variable
EXP000003091,2023-06-04,Logistics,Operations,DHL,1359.56,MAD,Variable
EXP000003092,2023-06-05,Utilities,Facilities,Deloitte,787.24,MAD,Variable
EXP000003093,2023-06-05,Taxes,Admin,Microsoft,97.18,MAD,Variable
EXP000003094,2023-06-07,Marketing,Growth,KPMG,217.79,MAD,Variable
EXP000003095,2023-06-08,Supplies,Operations,Local supplier,491.28,MAD,Variable
EXP000003096,2023-06-09,Utilities,Facilities,Meta,1011.38,MAD,Variable
EXP000003097,2023-06-11,Software,IT,Tax authority,50.0,MAD,Variable
EXP000003098,2023-06-12,Travel,Operations,KPMG,1553.8,MAD,Variable
EXP000003099,2023-06-12,Supplies,Operations,Orange,1083.76,MAD,Variable
EXP000003100,2023-06-15,Software,IT,AWS,1390.66,MAD,Variable
EXP000003101,2023-06-15,Utilities,Facilities,Google,926.07,MAD,Variable
EXP000003102,2023-06-15,Logistics,Operations,Tax authority,1499.04,MAD,Variable
EXP000003103,2023-06-15,Supplies,Operations,ONCF,782.54,MAD,Variable
EXP000003104,2023-06-15,Utilities,Facilities,Tax authority,881.87,MAD,Variable
EXP000003105,2023-06-16,Marketing,Growth,Local supplier,724.88,MAD,Variable
EXP000003106,2023-06-17,Travel,Operations,AWS,726.65,MAD,Variable
EXP000003107,2023-06-17,Marketing,Growth,Microsoft,767.2,MAD,Variable
EXP000003108,2023-06-19,Utilities,Facilities,AWS,1277.57,MAD,Variable
EXP000003109,2023-06-19,Travel,Operations,Office landlord,224.74,MAD,Variable
EXP000003110,2023-06-19,Marketing,Growth,Meta,436.16,MAD,Variable
EXP000003111,2023-06-21,Marketing,Growth,Office landlord,1905.7,MAD,Variable
EXP000003112,2023-06-21,Taxes,Admin,KPMG,1014.38,MAD,Variable
EXP000003113,2023-06-21,Travel,Operations,Tax authority,870.81,MAD,Variable
EXP000003114,2023-06-22,ProfessionalServices,Admin,AWS,1473.07,MAD,Variable
EXP000003115,2023-06-22,Marketing,Growth,KPMG,1952.19,MAD,Variable
EXP000003116,2023-06-22,Supplies,Operations,Google,1781.99,MAD,Variable
EXP000003117,2023-06-23,Taxes,Admin,KPMG,890.07,MAD,Variable
EXP000003118,2023-06-23,Travel,Operations,Google,559.26,MAD,Variable
EXP000003119,2023-06-24,Taxes,Admin,Deloitte,505.18,MAD,Variable
EXP000003120,2023-06-24,Software,IT,Local supplier,1034.95,MAD,Variable
EXP000003121,2023-06-24,Taxes,Admin,ONCF,452.8,MAD,Variable
EXP000003122,2023-06-26,Utilities,Facilities,DHL,1537.61,MAD,Variable
EXP000003123,2023-06-26,Utilities,Facilities,Local supplier,195.86,MAD,Variable
EXP000003124,2023-06-27,Travel,Operations,AWS,1166.89,MAD,Variable
EXP000003125,2023-06-28,Salaries,RH,Payroll,42642.13,MAD,Fixed
EXP000003126,2023-06-28,Taxes,Admin,AWS,1110.78,MAD,Variable
EXP000003127,2023-06-28,ProfessionalServices,Admin,Google,2010.09,MAD,Variable
EXP000003128,2023-06-29,Utilities,Facilities,ONCF,1667.06,MAD,Variable
EXP000003129,2023-06-29,Supplies,Operations,Google,1633.58,MAD,Variable
EXP000003130,2023-06-29,Software,IT,Meta,1190.57,MAD,Variable
EXP000003131,2023-06-30,Salaries,RH,Payroll,50634.68,MAD,Fixed
EXP000003132,2023-06-30,ProfessionalServices,Admin,Tax authority,482.56,MAD,Variable
EXP000003133,2023-06-30,Marketing,Growth,ONCF,1244.84,MAD,Variable
EXP000003134,2023-06-30,Taxes,Admin,DHL,1959.64,MAD,Variable
EXP000003135,2023-07-01,Rent,Facilities,Office landlord,12594.92,MAD,Fixed
EXP000003136,2023-07-01,Software,IT,AWS,4843.25,MAD,Fixed
EXP000003137,2023-07-02,ProfessionalServices,Admin,Microsoft,1284.08,MAD,Variable
EXP000003138,2023-07-02,Supplies,Operations,Maroc Telecom,2357.8,MAD,Variable
EXP000003139,2023-07-03,Taxes,Admin,Office landlord,958.77,MAD,Variable
EXP000003140,2023-07-03,ProfessionalServices,Admin,KPMG,1238.89,MAD,Variable
EXP000003141,2023-07-03,Marketing,Growth,Maroc Telecom,124.08,MAD,Variable
EXP000003142,2023-07-04,Marketing,Growth,AWS,92.48,MAD,Variable
EXP000003143,2023-07-04,ProfessionalServices,Admin,AWS,2448.0,MAD,Variable
EXP000003144,2023-07-05,Travel,Operations,Air Maroc,322.28,MAD,Variable
EXP000003145,2023-07-06,Supplies,Operations,DHL,1660.84,MAD,Variable
EXP000003146,2023-07-07,Taxes,Admin,ONCF,622.33,MAD,Variable
EXP000003147,2023-07-08,Taxes,Admin,Orange,1267.09,MAD,Variable
EXP000003148,2023-07-08,Taxes,Admin,Air Maroc,169.29,MAD,Variable
EXP000003149,2023-07-09,Taxes,Admin,Meta,1427.52,MAD,Variable
EXP000003150,2023-07-09,Logistics,Operations,Deloitte,1653.51,MAD,Variable
EXP000003151,2023-07-09,ProfessionalServices,Admin,AWS,510.23,MAD,Variable
EXP000003152,2023-07-10,Supplies,Operations,Meta,1459.53,MAD,Variable
EXP000003153,2023-07-10,ProfessionalServices,Admin,Tax authority,1804.21,MAD,Variable
EXP000003154,2023-07-11,Logistics,Operations,Tax authority,422.34,MAD,Variable
EXP000003155,2023-07-11,ProfessionalServices,Admin,Microsoft,881.68,MAD,Variable
EXP000003156,2023-07-11,Supplies,Operations,Meta,726.7,MAD,Variable
EXP000003157,2023-07-12,ProfessionalServices,Admin,Deloitte,825.16,MAD,Variable
EXP000003158,2023-07-12,Taxes,Admin,DHL,1500.43,MAD,Variable
EXP000003159,2023-07-12,Utilities,Facilities,Google,517.27,MAD,Variable
EXP000003160,2023-07-14,ProfessionalServices,Admin,Local supplier,575.11,MAD,Variable
EXP000003161,2023-07-15,Supplies,Operations,Tax authority,335.05,MAD,Variable
EXP000003162,2023-07-17,Utilities,Facilities,Tax authority,347.0,MAD,Variable
EXP000003163,2023-07-18,ProfessionalServices,Admin,AWS,474.84,MAD,Variable
EXP000003164,2023-07-18,Supplies,Operations,Air Maroc,1016.63,MAD,Variable
EXP000003165,2023-07-18,Marketing,Growth,Air Maroc,1088.23,MAD,Variable
EXP000003166,2023-07-19,Software,IT,Office landlord,2482.82,MAD,Variable
EXP000003167,2023-07-20,ProfessionalServices,Admin,Air Maroc,1091.2,MAD,Variable
EXP000003168,2023-07-20,Marketing,Growth,Local supplier,1145.74,MAD,Variable
EXP000003169,2023-07-21,Utilities,Facilities,KPMG,404.12,MAD,Variable
EXP000003170,2023-07-21,Marketing,Growth,Tax authority,593.2,MAD,Variable
EXP000003171,2023-07-22,Supplies,Operations,Office landlord,498.96,MAD,Variable
EXP000003172,2023-07-23,Logistics,Operations,ONCF,446.71,MAD,Variable
EXP000003173,2023-07-23,ProfessionalServices,Admin,Tax authority,945.45,MAD,Variable
EXP000003174,2023-07-24,Taxes,Admin,Microsoft,1105.74,MAD,Variable
EXP000003175,2023-07-25,Taxes,Admin,AWS,61.56,MAD,Variable
EXP000003176,2023-07-25,Supplies,Operations,Deloitte,50.0,MAD,Variable
EXP000003177,2023-07-25,Supplies,Operations,Orange,820.46,MAD,Variable
EXP000003178,2023-07-25,Software,IT,Tax authority,2285.05,MAD,Variable
EXP000003179,2023-07-27,Travel,Operations,ONCF,416.6,MAD,Variable
EXP000003180,2023-07-27,Logistics,Operations,ONCF,838.35,MAD,Variable
EXP000003181,2023-07-28,Salaries,RH,Payroll,37416.36,MAD,Fixed
EXP000003182,2023-07-28,Supplies,Operations,AWS,1225.95,MAD,Variable
EXP000003183,2023-07-29,Logistics,Operations,Microsoft,1395.22,MAD,Variable
EXP000003184,2023-07-30,Salaries,RH,Payroll,56313.63,MAD,Fixed
EXP000003185,2023-07-30,Utilities,Facilities,KPMG,1688.99,MAD,Variable
EXP000003186,2023-07-30,Marketing,Growth,ONCF,1446.51,MAD,Variable
EXP000003187,2023-07-30,Logistics,Operations,Microsoft,657.33,MAD,Variable
EXP000003188,2023-07-31,Salaries,RH,Payroll,33030.26,MAD,Fixed
EXP000003189,2023-07-31,Software,IT,Maroc Telecom,1593.79,MAD,Variable
EXP000003190,2023-08-01,Rent,Facilities,Office landlord,10210.03,MAD,Fixed
EXP000003191,2023-08-01,Software,IT,AWS,5809.69,MAD,Fixed
EXP000003192,2023-08-01,Software,IT,Meta,168.72,MAD,Variable
EXP000003193,2023-08-01,Marketing,Growth,Microsoft,1999.54,MAD,Variable
EXP000003194,2023-08-02,ProfessionalServices,Admin,Office landlord,1977.64,MAD,Variable
EXP000003195,2023-08-02,ProfessionalServices,Admin,Office landlord,1767.13,MAD,Variable
EXP000003196,2023-08-03,Taxes,Admin,Orange,361.33,MAD,Variable
EXP000003197,2023-08-03,ProfessionalServices,Admin,Meta,144.73,MAD,Variable
EXP000003198,2023-08-03,Supplies,Operations,Google,917.37,MAD,Variable
EXP000003199,2023-08-04,Software,IT,DHL,555.32,MAD,Variable
EXP000003200,2023-08-05,Marketing,Growth,Orange,2771.52,MAD,Variable
EXP000003201,2023-08-05,Taxes,Admin,ONCF,850.77,MAD,Variable
EXP000003202,2023-08-06,Marketing,Growth,Tax authority,902.46,MAD,Variable
EXP000003203,2023-08-07,Taxes,Admin,KPMG,1232.11,MAD,Variable
EXP000003204,2023-08-07,Supplies,Operations,AWS,982.49,MAD,Variable
EXP000003205,2023-08-08,Taxes,Admin,Google,386.18,MAD,Variable
EXP000003206,2023-08-09,Travel,Operations,Microsoft,579.3,MAD,Variable
EXP000003207,2023-08-09,Travel,Operations,Google,147.76,MAD,Variable
EXP000003208,2023-08-11,Marketing,Growth,ONCF,50.0,MAD,Variable
EXP000003209,2023-08-11,Supplies,Operations,Office landlord,1084.56,MAD,Variable
EXP000003210,2023-08-12,Software,IT,KPMG,413.91,MAD,Variable
EXP000003211,2023-08-12,Travel,Operations,Deloitte,855.04,MAD,Variable
EXP000003212,2023-08-12,Supplies,Operations,AWS,432.1,MAD,Variable
EXP000003213,2023-08-12,Utilities,Facilities,Tax authority,753.7,MAD,Variable
EXP000003214,2023-08-14,Marketing,Growth,AWS,1583.92,MAD,Variable
EXP000003215,2023-08-15,Software,IT,KPMG,982.99,MAD,Variable
EXP000003216,2023-08-15,Taxes,Admin,Meta,128.48,MAD,Variable
EXP000003217,2023-08-15,Software,IT,Microsoft,714.32,MAD,Variable
EXP000003218,2023-08-16,ProfessionalServices,Admin,Local supplier,554.96,MAD,Variable
EXP000003219,2023-08-16,Logistics,Operations,Deloitte,2693.7,MAD,Variable
EXP000003220,2023-08-16,Logistics,Operations,Office landlord,1117.94,MAD,Variable
EXP000003221,2023-08-16,Logistics,Operations,Air Maroc,836.37,MAD,Variable
EXP000003222,2023-08-17,Marketing,Growth,ONCF,556.77,MAD,Variable
EXP000003223,2023-08-17,Utilities,Facilities,Microsoft,663.95,MAD,Variable
EXP000003224,2023-08-18,Supplies,Operations,KPMG,2011.46,MAD,Variable
EXP000003225,2023-08-18,Supplies,Operations,Google,228.35,MAD,Variable
EXP000003226,2023-08-18,Utilities,Facilities,Meta,1051.79,MAD,Variable
EXP000003227,2023-08-21,Logistics,Operations,Air Maroc,1005.85,MAD,Variable
EXP000003228,2023-08-21,Logistics,Operations,Meta,1475.0,MAD,Variable
EXP000003229,2023-08-22,Taxes,Admin,Google,806.7,MAD,Variable
EXP000003230,2023-08-22,ProfessionalServices,Admin,KPMG,522.75,MAD,Variable
EXP000003231,2023-08-23,Logistics,Operations,Tax authority,920.0,MAD,Variable
EXP000003232,2023-08-23,Software,IT,Local supplier,50.0,MAD,Variable
EXP000003233,2023-08-24,Software,IT,Microsoft,1016.75,MAD,Variable
EXP000003234,2023-08-24,Taxes,Admin,AWS,1542.87,MAD,Variable
EXP000003235,2023-08-25,Travel,Operations,Local supplier,139.28,MAD,Variable
EXP000003236,2023-08-25,Logistics,Operations,ONCF,90.61,MAD,Variable
EXP000003237,2023-08-25,Software,IT,Orange,67.07,MAD,Variable
EXP000003238,2023-08-25,Software,IT,Local supplier,1091.41,MAD,Variable
EXP000003239,2023-08-27,Logistics,Operations,Air Maroc,1211.04,MAD,Variable
EXP000003240,2023-08-27,Taxes,Admin,Tax authority,95.38,MAD,Variable
EXP000003241,2023-08-28,Salaries,RH,Payroll,45615.4,MAD,Fixed
EXP000003242,2023-08-28,ProfessionalServices,Admin,ONCF,222.6,MAD,Variable
EXP000003243,2023-08-28,Taxes,Admin,Local supplier,430.28,MAD,Variable
EXP000003244,2023-08-30,Salaries,RH,Payroll,44570.73,MAD,Fixed
EXP000003245,2023-08-31,Salaries,RH,Payroll,64082.82,MAD,Fixed
EXP000003246,2023-08-31,Supplies,Operations,Local supplier,699.91,MAD,Variable
EXP000003247,2023-08-31,Software,IT,Microsoft,975.26,MAD,Variable
EXP000003248,2023-09-01,Rent,Facilities,Office landlord,11419.53,MAD,Fixed
EXP000003249,2023-09-01,Software,IT,Google,5360.99,MAD,Fixed
EXP000003250,2023-09-01,Marketing,Growth,Air Maroc,1089.5,MAD,Variable
EXP000003251,2023-09-04,Utilities,Facilities,KPMG,1947.05,MAD,Variable
EXP000003252,2023-09-04,Software,IT,KPMG,764.78,MAD,Variable
EXP000003253,2023-09-04,Supplies,Operations,Google,927.27,MAD,Variable
EXP000003254,2023-09-05,ProfessionalServices,Admin,ONCF,778.87,MAD,Variable
EXP000003255,2023-09-05,Utilities,Facilities,DHL,1588.22,MAD,Variable
